latitude,longitude,PROPERTY TYPE,Furnish Type,BEDROOMS,BATHROOMS,rent
51.5927099,-0.1813136,Flat,"Furnished or unfurnished, landlord is flexible",3.0,3.0,3350
51.4954119,-0.0153936,Apartment,Furnished,2.0,2.0,3501
51.5018154,-0.0969661,Flat,Ask agent,2.0,2.0,3298
51.503766,-0.0912825,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2817
51.4958796,-0.1318356,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2747
51.5596796,-0.6158405,Town House,Unfurnished,4.0,2.0,2700
51.4462864,-0.301874,Flat,Furnished,1.0,1.0,2496
51.5779679,-0.1987348,Apartment,Furnished,,1.0,1350
51.5155674,-0.1719985,Flat,Part furnished,1.0,1.0,3467
51.4640074,-0.3534299,Semi-Detached,Furnished,3.0,1.0,2200
51.5447472,-0.155976,Block of Apartments,Furnished,1.0,1.0,2200
51.5927099,-0.1813136,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2750
51.539834,-0.1248348,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,3.0,7615
51.5761852,-0.2047783,Apartment,Unfurnished,2.0,1.0,2350
51.4944595,-0.119335,Apartment,Unfurnished,1.0,1.0,2400
51.418485,-0.4426848,Semi-Detached,Furnished,3.0,2.0,1950
51.47251559999999,-0.1820496,Apartment,Furnished,2.0,2.0,3077
51.5268153,-0.1634943,Apartment,Unfurnished,4.0,3.0,14083
51.5055538,-0.199779,Flat,Furnished,1.0,,2492
51.5180497,-0.1712067,Apartment,Furnished,,1.0,1560
51.4872683,-0.1500413,Apartment,Furnished,2.0,2.0,4199
51.5044832,-0.3132397,Studio,Furnished,,1.0,1196
51.4961665,-0.0992473,Apartment,Furnished,2.0,2.0,2097
51.6288353,-0.1276109,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,1950
51.6308458,-0.0821803,Semi-Detached,Unfurnished,3.0,1.0,2200
51.5091869,-0.5874849,Apartment,Unfurnished,1.0,1.0,1350
51.5476538,-0.3438562,Apartment,Unfurnished,3.0,2.0,2977
51.5280408,-0.1333271,Flat,"Furnished or unfurnished, landlord is flexible",3.0,,3900
51.5280602,-0.1308072,Flat,Furnished,3.0,,3770
51.5057978,-0.5099022,Detached,Unfurnished,4.0,2.0,2800
51.576236,-0.2409366,Flat,Part furnished,2.0,2.0,2200
51.463948,-0.14435,Flat,Furnished,1.0,1.0,1668
51.5450669,-0.1582402,Apartment,Furnished,1.0,1.0,2100
51.4234293,-0.3210533,Flat,Unfurnished,4.0,2.0,2800
51.5263335,-0.1631663,Apartment,Furnished,1.0,1.0,2250
51.5141818,-0.1789923,Apartment,Unfurnished,1.0,1.0,2500
51.5554937,-0.1220224,Flat,Ask agent,1.0,1.0,1798
51.6313581,-0.2537348,Semi-Detached,"Furnished or unfurnished, landlord is flexible",3.0,2.0,2800
51.5042505,-0.1153239,Apartment,Furnished,2.0,2.0,4500
51.5596007,-0.2961879,Semi-Detached,Part furnished,6.0,3.0,3500
51.7501999,-0.3150385,House of Multiple Occupation,Part furnished,1.0,,950
51.5125459,-0.2029756,Studio,Furnished,,1.0,1200
51.6131362,-0.1480966,Apartment,Furnished,2.0,2.0,3800
51.5954297,-0.2493006,Flat,Unfurnished,1.0,1.0,1850
51.5329792,-0.2914803,Flat,Furnished,,1.0,950
51.508017,-0.2357827,Flat,Ask agent,2.0,1.0,3500
51.5412308,-0.1554498,Flat,Furnished,2.0,1.0,3250
51.5418716,-0.1171984,Apartment,Furnished,1.0,,1820
51.5776288,-0.2424928,Flat,Unfurnished,2.0,2.0,2500
51.5954297,-0.2493006,Flat,Unfurnished,1.0,,1900
51.4872683,-0.1500413,Apartment,Furnished,3.0,2.0,5300
51.4959366,-0.1859432,Flat,Furnished,3.0,2.0,4009
51.4863665,-0.1377449,Apartment,Furnished,2.0,2.0,3250
51.5585935,-0.2796126,Flat,Furnished,2.0,2.0,2600
51.4937164,-0.2129541,Flat,Furnished,1.0,1.0,2340
51.5880861,-0.0559469,Apartment,Unfurnished,2.0,2.0,2600
51.5051413,-0.2176755,Studio,Part furnished,,1.0,1350
51.5010007,-0.2284594,Flat,Part furnished,2.0,1.0,2300
51.5441722,-0.1659436,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,1677
51.6103116,-0.2852259,Apartment,Unfurnished,1.0,1.0,1600
51.6752176,-0.1235438,Flat,Unfurnished,2.0,2.0,1650
51.5917482,-0.2585437,Terraced,Furnished,3.0,2.0,2800
51.513723,-0.180608,House,Unfurnished,4.0,2.0,6067
51.5110212,-0.1457094,Apartment,Ask agent,3.0,2.0,16683
51.5409082,-0.1967451,Flat,Ask agent,1.0,1.0,1595
51.4964278,-0.2085211,Flat,Furnished,2.0,2.0,3095
51.4753242,-0.334738,House Share,Furnished,1.0,1.0,900
51.50967,-0.385923,Studio,Furnished,,1.0,995
51.4220917,-0.3373164,Terraced,Unfurnished,4.0,2.0,4000
51.4908066,-0.3148259,Flat,Part furnished,2.0,1.0,1647
51.571841,-0.1293333,Flat,Furnished,3.0,1.0,2100
51.5202346,-0.1475299,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2210
51.5218975,-0.1531328,Flat,Part furnished,5.0,3.0,13000
51.6214872,-0.1075657,Flat,Part furnished,1.0,1.0,1450
51.4720147,-0.1314618,Studio,Furnished,,1.0,1500
51.5134716,-0.1771496,Flat,Furnished,1.0,1.0,2579
51.4903219,-0.1226345,Apartment,Furnished,2.0,2.0,4333
51.4742233,-0.1897153,Apartment,Unfurnished,3.0,1.0,2700
51.4907417,-0.157112,Apartment,Furnished,2.0,2.0,6500
51.5368118,-0.1829807,Flat,Furnished,2.0,2.0,6500
51.5670151,-0.3407013,Flat,Furnished,2.0,2.0,2000
51.6500002,-0.4245763,Apartment,Furnished,1.0,1.0,1495
51.487898,-0.1501908,Flat,Furnished,1.0,1.0,2665
51.5236648,-0.4282863,Apartment,Unfurnished,2.0,2.0,1600
51.5041377,-0.4261119,Apartment,Furnished,1.0,1.0,1740
51.4720147,-0.1314618,Studio,Furnished,,1.0,1400
51.5291855,-0.0896644,Apartment,Furnished,2.0,2.0,4380
51.6047328,-0.247986,End of Terrace,"Furnished or unfurnished, landlord is flexible",3.0,,1733
51.4799721,-0.1955679,Flat,Furnished,1.0,1.0,1500
51.4808242,-0.1994196,Flat,Furnished,1.0,1.0,2449
51.5040339,-0.1154252,Apartment,Furnished,2.0,2.0,7421
51.4710583,-0.1838624,House,Part furnished,5.0,6.0,12000
51.540535,-0.5179985,House,Unfurnished,5.0,2.0,2400
51.5115793,-0.180241,Apartment,Furnished,5.0,3.0,12783
51.4720147,-0.1314618,Studio,Furnished,,1.0,1290
51.5292902,-0.0966497,Apartment,Furnished,2.0,2.0,4000
51.4859444,-0.1888744,Apartment,Furnished,1.0,1.0,2492
51.5110261,-0.3008708,Semi-Detached,Unfurnished,2.0,1.0,3250
51.5215304,-0.2619651,Apartment,Furnished,1.0,1.0,2000
51.5040177,-0.2527176,Flat,Unfurnished,2.0,2.0,2450
51.498681,-0.1821726,Flat,Furnished,1.0,1.0,2150
51.5150842,-0.2686524,Studio,Ask agent,,1.0,1100
51.5285256,-0.1174766,Maisonette,Furnished,2.0,1.0,2747
51.5226909,-0.1852407,Apartment,Furnished,3.0,3.0,10833
51.5534361,-0.1993657,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2275
51.6522482,-0.4197437,Studio,Furnished,,1.0,1060
51.5120641,-0.2539179,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2500
53.3788224,-6.2535893,Flat,Furnished,2.0,1.0,2350
51.5681725,-0.139743,Studio,Furnished,,1.0,1600
51.5211879,-0.1440896,Apartment,Furnished,3.0,2.0,10400
51.5905397,-0.2217997,Flat,Furnished,1.0,1.0,1350
51.5896854,-0.2166439,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,1995
51.5075447,-0.228221,Flat,Furnished,2.0,1.0,1850
51.5127317,-0.319893,Maisonette,Unfurnished,3.0,2.0,2550
51.5457087,-0.0743683,Flat,"Furnished or unfurnished, landlord is flexible",3.0,2.0,3350
51.5159931,-0.1816008,Apartment,Furnished,1.0,1.0,2492
51.4966497,-0.1858904,Apartment,Unfurnished,3.0,2.0,5499
51.4904468,-0.1223724,Apartment,Ask agent,2.0,2.0,5200
51.5031209,-0.1161019,Apartment,Furnished,1.0,1.0,3485
51.5578916,-0.0540974,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1800
51.5425635,-0.189154,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2000
51.5076342,-0.1078689,Apartment,Furnished,1.0,1.0,3958
0.0,0.0,Flat,Furnished,2.0,1.0,2000
51.4942588,-0.1322306,Flat,Furnished,2.0,2.0,3098
51.4540716,-0.144208,Apartment,Unfurnished,2.0,1.0,2500
51.491641,-0.2596153,End of Terrace,"Furnished or unfurnished, landlord is flexible",5.0,5.0,9500
51.5046697,-0.596001,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1400
51.6064664,-0.1986032,Ground Flat,Part furnished,2.0,1.0,1900
51.4848334,-0.1274822,Apartment,Furnished,1.0,1.0,2500
51.5573566,-0.0958551,Apartment,Part furnished,2.0,1.0,2500
0.0,0.0,Apartment,Furnished,1.0,1.0,3100
0.0,0.0,Flat,Furnished,1.0,1.0,2500
51.4928902,-0.2349412,Flat,Unfurnished,1.0,1.0,1875
51.52909589999999,-0.1955827,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2700
51.5936815,-0.0695869,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1450
51.6134798,-0.2249119,Semi-Detached,Unfurnished,3.0,1.0,2500
51.505989,-0.5328473,Flat,Unfurnished,2.0,1.0,1250
51.4766243,-0.1903092,Terraced,Unfurnished,4.0,2.0,4800
51.6121879,-0.4254431,Detached,Unfurnished,4.0,1.0,3500
51.5464386,-0.4803234,Studio,Furnished,,1.0,1230
51.5464386,-0.4803234,Studio,Furnished,,1.0,1220
51.4981036,-0.1405601,Flat,Furnished,3.0,2.0,5200
51.4669399,-0.2798458,Apartment,Furnished,2.0,2.0,1895
51.5144804,-0.1898555,Flat,"Furnished or unfurnished, landlord is flexible",3.0,3.0,5980
51.5104121,-0.1229823,Flat,Furnished,1.0,1.0,3250
51.4076849,-0.2975032,Apartment,Ask agent,,,1000
51.4076849,-0.2975032,Apartment,Unfurnished,,,1100
51.5528309,-0.2094036,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,1127
51.5528309,-0.2094036,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,1170
51.53665729999999,-0.1269392,Flat,Furnished,,1.0,2232
51.5181868,-0.2206089,Terraced,Unfurnished,4.0,3.0,10833
51.5751147,-0.3624813,Semi-Detached,Unfurnished,3.0,1.0,2250
51.5282379,-0.1723396,Apartment,Furnished,2.0,2.0,3250
51.5144804,-0.1898555,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,5620
51.5259287,-0.4281129,House,Part furnished,6.0,3.0,4500
51.60445989999999,-0.1896437,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,1.0,1900
51.5342038,-0.1727518,Flat,Furnished,1.0,1.0,2492
51.5254154,-0.1128724,Apartment,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4600
51.4833743,-0.1320084,Studio,Unfurnished,,1.0,2688
51.5529829,-0.1759199,Flat,Unfurnished,2.0,2.0,4498
51.4838092,-0.1248796,Apartment,Furnished,3.0,3.0,12497
51.4616917,-0.2863348,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2350
51.509511,-0.127364,Flat,Furnished,1.0,1.0,5200
51.5209404,-0.2915105,Studio,Furnished,,1.0,1350
51.5475795,-0.1600455,Flat,Furnished,1.0,1.0,2250
51.5074263,-0.19993,Apartment,Unfurnished,2.0,2.0,6500
51.6690833,-0.5586595,Maisonette,Unfurnished,2.0,1.0,1700
51.5899757,-0.3534749,Flat,Unfurnished,2.0,1.0,1850
51.54102289999999,-0.2530945,House Share,Furnished,1.0,1.0,1200
51.7360432,-0.3361875,Flat,Unfurnished,2.0,1.0,1750
51.5943973,-0.2619458,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1500
51.4798861,-0.1444273,Flat,Furnished,1.0,1.0,2650
51.5009236,-0.0910406,Flat,Furnished,1.0,1.0,2500
51.4701293,-0.1511573,,Ask agent,2.0,1.0,2300
51.535747,-0.0737903,Apartment,Furnished,2.0,1.0,2500
51.5487822,-0.1224806,Maisonette,Unfurnished,4.0,2.0,5000
51.5685253,-0.0671344,Flat,Unfurnished,1.0,1.0,1725
51.5728114,-0.1000159,House Share,Furnished,1.0,20.0,1450
51.5120641,-0.2539179,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2100
51.5248532,-0.1777615,Flat,Furnished,1.0,1.0,2340
51.5018154,-0.0969661,Flat,Ask agent,3.0,,3098
51.49488969999999,-0.1259229,Flat,Furnished,1.0,1.0,3198
51.5443174,-0.2113452,Flat,Part furnished,1.0,1.0,1595
51.499201,-0.1333503,Apartment,Furnished,1.0,1.0,3450
51.5144804,-0.1898555,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,5503
51.5934477,-0.3455329,Parking,Ask agent,,,150
51.5944957,-0.1112914,Flat,"Furnished or unfurnished, landlord is flexible",4.0,2.0,2643
51.5501017,-0.1900628,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,1387
51.4803068,-0.1290168,Apartment,Furnished,1.0,1.0,2925
51.4627806,-0.2098144,Studio,Furnished,,1.0,1595
51.4908033,-0.1937088,Flat,Furnished,1.0,1.0,1500
51.518669,-0.1621003,Flat,Furnished,3.0,2.0,5417
51.6607918,-0.1004069,Flat,Part furnished,,1.0,1175
51.4908598,-0.1998657,Penthouse,Furnished,3.0,2.0,4000
51.5727707,-0.1978829,Apartment,Ask agent,1.0,1.0,1250
51.48607759999999,-0.1488593,Apartment,"Furnished or unfurnished, landlord is flexible",3.0,2.0,6197
51.4516654,-0.1451818,Flat,Furnished,2.0,1.0,2297
51.5214476,-0.2620362,Flat,Furnished,1.0,1.0,2350
51.50396,-0.239011,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,1150
51.5028409,-0.0949566,Flat,Furnished,2.0,1.0,2100
51.417081,-0.3749008,Terraced,Unfurnished,3.0,3.0,2700
51.4805751,-0.144021,Apartment,Furnished,2.0,2.0,5000
51.5262951,-0.1930486,Apartment,Ask agent,2.0,1.0,2496
51.4801533,-0.169164,Apartment,Furnished,3.0,3.0,8667
51.5442296,-0.2107897,Flat,Furnished,1.0,1.0,1600
51.5144804,-0.1898555,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,3354
51.5242617,-0.1019676,Apartment,Furnished,1.0,1.0,2950
51.5009773,-0.1073087,Apartment,Furnished,3.0,2.0,3250
51.5477516,-0.342382,Studio,Furnished,,1.0,1583
51.5438021,-0.2228728,Apartment,Unfurnished,3.0,2.0,3000
51.5680525,-0.341829,Penthouse,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2750
51.5313779,-0.1142718,Flat,Furnished,,1.0,1650
51.5318265,-0.2963688,Apartment,Furnished,,1.0,1550
51.6427172,-0.3825618,Terraced,Unfurnished,2.0,1.0,1650
51.4831118,-0.2280862,Apartment,Unfurnished,2.0,2.0,3650
51.4872905,-0.1497286,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4199
51.5039679,-0.1928936,Flat,Furnished,4.0,1.0,4732
51.5430727,-0.1084361,Apartment,Part furnished,2.0,,2750
51.4842954,-0.2957351,Flat,Furnished,2.0,2.0,1998
51.5446438,-0.105312,Flat,Unfurnished,2.0,2.0,5200
51.5608115,-0.2796473,Flat,Furnished,1.0,,2095
51.5563893,-0.1902315,Flat,Ask agent,3.0,2.0,3900
51.4635461,-0.1410219,Flat,Furnished,2.0,2.0,2500
51.4742906,-0.369123,,Furnished,2.0,2.0,1950
51.5580574,-0.2886296,Flat,Ask agent,3.0,3.0,2275
51.4838092,-0.1248796,Apartment,Furnished,1.0,1.0,3120
51.4805751,-0.144021,Apartment,Unfurnished,2.0,2.0,4900
51.490068,-0.1877667,Flat,Furnished,1.0,1.0,2250
51.4860374,-0.1954802,Apartment,Ask agent,3.0,2.0,9533
51.5058604,-0.1949808,Flat,Unfurnished,1.0,,2925
51.5534391,-0.2873735,Flat,Ask agent,4.0,4.0,3033
51.5593825,-0.1791613,End of Terrace,Unfurnished,2.0,1.0,2850
51.5123822,-0.1467844,Flat,Furnished,1.0,1.0,2925
51.5039412,-0.4250319,Apartment,Unfurnished,2.0,2.0,1900
51.535835,-0.2204999,Apartment,Furnished,2.0,1.0,2200
51.4950593,-0.1254892,Apartment,Furnished,1.0,1.0,3200
51.5018456,-0.2445247,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2817
51.4945257,-0.4165885,Apartment,Furnished,,1.0,900
51.7134725,-0.4455682,Ground Maisonette,Unfurnished,1.0,1.0,1150
51.6612275,-0.3977425,Flat,Unfurnished,1.0,1.0,1250
51.4080161,-0.3034668,Apartment,Furnished,2.0,2.0,2995
51.5593825,-0.1791613,Apartment,Unfurnished,2.0,2.0,2850
51.505293,-0.3401256,House,Ask agent,3.0,1.0,2799
51.4227548,-0.4462287,Flat,Furnished,1.0,1.0,1450
51.4951979,-0.1600321,Flat,Unfurnished,4.0,2.0,16900
51.567578,-0.1522694,Apartment,Part furnished,1.0,1.0,2150
51.5504903,-0.1144861,Apartment,Furnished,2.0,1.0,2750
51.5296834,-0.1209789,Duplex,Furnished,2.0,1.0,3358
51.5385542,-0.1180564,,Furnished,4.0,1.0,3550
51.5706912,-0.189116,Flat,Unfurnished,3.0,1.0,3000
51.4822815,-0.5301374,Apartment,Unfurnished,2.0,1.0,1750
51.5481873,-0.2374621,Flat,Ask agent,2.0,1.0,1894
51.5290205,-0.1176501,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,1300
51.5385386,-0.4820867,,Part furnished,1.0,1.0,850
51.47319470000001,-0.1821379,Flat,Furnished,3.0,3.0,5997
51.5536951,-0.380872,Studio,Ask agent,,1.0,1000
51.4872683,-0.1500413,Apartment,Furnished,3.0,2.0,5300
51.5436331,-0.3517353,Apartment,Unfurnished,1.0,1.0,1275
51.495935,-0.1307871,Apartment,Part furnished,3.0,3.0,5850
51.5457951,-0.2191419,Studio,Furnished,,1.0,1400
51.4977899,-0.1816416,Flat,Furnished,2.0,2.0,3683
51.5124065,-0.1198752,Apartment,Unfurnished,1.0,1.0,2232
51.4518649,-0.3365575,Terraced,"Furnished or unfurnished, landlord is flexible",4.0,2.0,3850
51.5080418,-0.5898828,Flat,Furnished,2.0,2.0,1450
51.4923515,-0.136779,Apartment,Part furnished,1.0,1.0,1800
51.5657847,-0.2584303,Apartment,Part furnished,1.0,1.0,1300
51.4144626,-0.3061894,Apartment,Ask agent,2.0,2.0,4000
51.52078700000001,-0.17208,Apartment,Furnished,2.0,2.0,4800
51.5446438,-0.105312,Duplex,Furnished,2.0,2.0,2600
51.5040111,-0.2153404,Apartment,Furnished,2.0,1.0,2375
51.5593055,-0.1983004,Apartment,Furnished,1.0,1.0,2000
51.53226129999999,-0.1299035,Apartment,Furnished,4.0,1.0,4350
51.5113784,-0.1879006,Flat,"Furnished or unfurnished, landlord is flexible",2.0,1.0,2773
51.5450393,-0.1263349,Flat,Furnished,2.0,2.0,2817
51.5608115,-0.2796473,Studio,Furnished,,,1695
51.4327704,-0.2617195,House,Ask agent,5.0,,5000
51.427838,-0.2590786,House,Furnished,3.0,2.0,4000
51.5203816,-0.1197844,Apartment,Furnished,2.0,1.0,3250
51.4214112,-0.2275067,House,Furnished,2.0,1.0,3750
51.5896433,-0.1941203,Flat,Unfurnished,3.0,1.0,2000
51.4243894,-0.2171181,Flat,Furnished,2.0,1.0,3000
51.6391258,-0.4711296,Flat,Furnished,1.0,1.0,1250
51.5848124,-0.3385381,Apartment,Furnished,1.0,1.0,1300
51.4839311,-0.3107066,Apartment,Furnished,2.0,2.0,2350
51.5016382,-0.2861199,House Share,Furnished,1.0,1.0,800
51.48607759999999,-0.1488593,Apartment,Furnished,1.0,1.0,3225
51.5037416,-0.234447,Penthouse,Part furnished,2.0,2.0,2800
51.5294784,-0.0859076,Flat,Part furnished,2.0,1.0,2102
51.5323504,-0.1692833,Flat,Part furnished,2.0,2.0,2747
51.4939579,-0.1748766,Flat,Furnished,2.0,1.0,2999
51.5525554,-0.1054518,Apartment,Part furnished,1.0,1.0,2000
51.4639939,-0.3014259,Flat,Furnished,2.0,1.0,2300
51.5467884,-0.1927815,Flat,Furnished,2.0,2.0,3467
51.5903924,-0.3798427,Flat,Unfurnished,2.0,1.0,1995
51.5441722,-0.1659436,Apartment,Furnished,1.0,1.0,1750
51.5608115,-0.2796473,Flat,Furnished,1.0,1.0,1995
51.5244149,-0.0751284,Flat,Unfurnished,2.0,1.0,3000
51.4746437,-0.2050722,Apartment,Unfurnished,2.0,1.0,2050
51.4929251,-0.2100299,Flat,Furnished,3.0,3.0,6300
51.4878386,-0.2549596,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2500
51.4897744,-0.1922727,Flat,Furnished,2.0,1.0,3445
51.4698385,-0.2598787,Flat,Unfurnished,3.0,3.0,4500
51.4951267,-0.1490029,Apartment,Furnished,2.0,2.0,5958
51.4654746,-0.1813822,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1800
51.5450393,-0.1263349,Flat,Ask agent,2.0,2.0,2492
51.5269982,-0.1319232,Apartment,Furnished,1.0,1.0,2700
51.5553699,-0.0949616,House Share,Furnished,,1.0,850
51.4896113,-0.2043938,Flat,Unfurnished,2.0,1.0,2100
51.490068,-0.1877667,Flat,Part furnished,2.0,2.0,3965
51.531206,-0.0894232,Apartment,Furnished,2.0,2.0,3450
51.5530482,-0.2241304,Flat,Part furnished,1.0,1.0,1625
51.5656415,-0.1206689,Flat,"Furnished or unfurnished, landlord is flexible",,1.0,1560
51.5124927,-0.2726658,Flat,Ask agent,1.0,1.0,1150
51.5608115,-0.2796473,Flat,Furnished,1.0,,1895
51.505293,-0.3401256,Flat,Unfurnished,3.0,1.0,2799
51.5745973,-0.2021798,Flat,Unfurnished,1.0,1.0,1500
51.4396819,-0.1875984,Studio,Furnished,,1.0,1445
51.5608115,-0.2796473,Flat,Furnished,1.0,,2045
51.4897751,-0.1750701,Flat,Furnished,2.0,1.0,4550
51.4815305,-0.1875567,Flat,Ask agent,2.0,1.0,2600
51.4922228,-0.145594,Flat,Ask agent,4.0,,5417
51.5269982,-0.1319232,Apartment,Furnished,,1.0,2470
51.4494634,-0.2046304,Terraced,Furnished,3.0,2.0,13000
51.552226,-0.3025665,Flat,Furnished,2.0,1.0,1995
51.5608115,-0.2796473,Flat,Furnished,1.0,,2045
51.5155663,-0.1971353,Flat,Furnished,1.0,1.0,4117
51.4655116,-0.3770465,Apartment,Furnished,1.0,1.0,1500
51.6163509,-0.1800667,Maisonette,Ask agent,3.0,2.0,2300
51.4622018,-0.3541452,Flat,Furnished,,1.0,1250
51.5071676,-0.3877389,Apartment,Furnished,2.0,2.0,2200
51.47997669999999,-0.1354958,Apartment,Part furnished,2.0,2.0,3000
51.5161177,-0.1895961,Studio,Furnished,,1.0,1245
51.5243819,-0.115907,Flat,Unfurnished,2.0,1.0,2995
51.556839,-0.213168,Studio,Furnished,,1.0,1300
51.5862314,-0.0671881,Terraced,"Furnished or unfurnished, landlord is flexible",3.0,1.0,3300
51.5047954,-0.2413413,Flat,Unfurnished,3.0,2.0,3000
51.5753935,-0.1428512,Flat,Furnished,2.0,1.0,3500
51.5206951,-0.558604,End of Terrace,Furnished,3.0,2.0,2100
51.4949691,-0.2108161,Flat,Furnished,2.0,1.0,2097
0.0,0.0,Flat,Unfurnished,2.0,2.0,1850
51.5728114,-0.1000159,House Share,Furnished,1.0,20.0,1675
51.5141712,-0.2954597,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,2500
51.5126307,-0.1490816,Flat,Furnished,1.0,1.0,2817
51.4316094,-0.2999542,Flat,Unfurnished,2.0,1.0,2300
51.5580056,-0.1253383,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,1450
51.6433363,-0.1962989,House Share,Furnished,1.0,2.0,625
51.6321064,-0.0994951,Flat,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1500
51.5608115,-0.2796473,Flat,Furnished,1.0,1.0,1845
51.4139241,-0.3063224,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,4000
51.5427575,-0.2259882,Flat,Furnished,5.0,2.0,3800
51.5253525,-0.1143469,Flat,Furnished,1.0,1.0,2000
51.6005816,-0.0786308,Flat,Furnished,3.0,1.0,2300
51.479359,-0.1789418,Apartment,Furnished,2.0,2.0,6500
51.5288161,-0.093906,Flat,Furnished,1.0,1.0,2200
51.5150587,-0.1146272,Apartment,Furnished,2.0,2.0,6500
51.4786096,-0.3756465,Semi-Detached,Ask agent,3.0,2.0,2200
51.4940577,-0.1950532,Apartment,Furnished,3.0,,3748
51.4785927,-0.2142308,Flat,Furnished,2.0,1.0,2100
51.5213956,-0.1469306,Apartment,Furnished,2.0,1.0,5000
51.5657015,-0.2964833,Flat,Ask agent,2.0,2.0,1950
51.5288161,-0.093906,Flat,Furnished,2.0,2.0,3900
51.5296635,-0.095592,Apartment,Unfurnished,1.0,1.0,2375
51.5549742,-0.2836554,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,1984
51.48246349999999,-0.2236568,Apartment,Furnished,2.0,2.0,4312
51.48246349999999,-0.2236568,Apartment,Furnished,2.0,2.0,6153
51.48246349999999,-0.2236568,Apartment,Furnished,3.0,3.0,8428
51.5240928,-0.0824787,Apartment,Unfurnished,1.0,,2200
51.5844761,-0.3958206,Detached,Unfurnished,4.0,2.0,3200
51.520613,-0.4582086,House,Furnished,4.0,1.0,2100
51.4824321,-0.1844936,Flat,Part furnished,1.0,1.0,2058
51.5158362,-0.3082813,Apartment,Furnished,1.0,1.0,2100
51.5109936,-0.3287258,House Share,Furnished,1.0,,880
51.46634,-0.3000255,House,Furnished,1.0,1.0,1950
51.5189256,-0.1730681,Apartment,Furnished,1.0,1.0,3120
51.4487321,-0.3344009,Flat,Unfurnished,1.0,1.0,1150
51.5228723,-0.1928923,Flat,Furnished,1.0,1.0,1785
51.4133093,-0.3115304,Flat,Furnished,3.0,2.0,2875
51.5118599,-0.2337206,Flat,"Furnished or unfurnished, landlord is flexible",2.0,2.0,3200
51.4965068,-0.2345917,Apartment,Unfurnished,1.0,,1733
51.5038192,-0.2174395,Apartment,Furnished,1.0,1.0,3730
51.4474824,-0.2321186,House,Furnished,4.0,2.0,6250
51.6649844,-0.4032085,Flat,Unfurnished,1.0,1.0,1295
51.66133019999999,-0.3939782,Flat,Furnished,2.0,1.0,2400
51.5372851,-0.1248931,Flat,Furnished,1.0,1.0,3350
51.5327292,-0.373389,House Share,Furnished,1.0,2.0,725
51.5649175,-0.1234835,Flat Share,Furnished,1.0,1.0,725
51.5334447,-0.1404759,Flat,Furnished,1.0,1.0,1750
51.5288161,-0.093906,Apartment,"Furnished or unfurnished, landlord is flexible",1.0,1.0,2747
51.6936911,-0.4087506,Flat,Unfurnished,1.0,1.0,1200
51.7477446,-0.2372559,Semi-Detached,Part furnished,4.0,1.0,1600
51.539642,-0.3146213,Studio,"Furnished or unfurnished, landlord is flexible",,1.0,1096
